"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","sep"
"1",0,0.285714285714286,0,0,0,0.153846153846154,0,0.285714285714286,0.285714285714286,0.285714285714286,0.153846153846154,0.153846153846154,0.285714285714286,0,0.285714285714286,0.4,0.153846153846154,0.285714285714286,0.285714285714286,0.5,0.153846153846154,"tab"
"2",0.285714285714286,0,0.222222222222222,0,0.4,0.545454545454545,0.333333333333333,0.166666666666667,0.461538461538462,0,0.333333333333333,0.166666666666667,0.2,0,0.307692307692308,0.615384615384615,0.5,0.666666666666667,0.2,0.166666666666667,0.363636363636364,"tab"
"3",0,0.222222222222222,0,0,0,0.222222222222222,0,0,0.181818181818182,0,0.181818181818182,0,0,0,0.166666666666667,0.363636363636364,0.2,0.545454545454545,0,0.166666666666667,0.2,"tab"
"4",0,0,0,0,0,0,0,0,0,0,0.181818181818182,0,0,0,0.166666666666667,0.2,0,0.4,0,0,0,"tab"
"5",0,0.4,0,0,0,0.4,0,0,0.181818181818182,0.2,0.181818181818182,0,0.2,0,0.166666666666667,0.5,0.2,0.545454545454545,0.2,0.166666666666667,0.2,"tab"
"6",0.153846153846154,0.545454545454545,0.222222222222222,0,0.4,0,0.333333333333333,0.307692307692308,0.333333333333333,0.363636363636364,0.461538461538462,0.307692307692308,0.363636363636364,0.222222222222222,0.307692307692308,0.363636363636364,0.2,0.666666666666667,0.363636363636364,0.307692307692308,0.2,"tab"
"7",0,0.333333333333333,0,0,0,0.333333333333333,0,0.166666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.166666666666667,0.333333333333333,0,0.307692307692308,0.571428571428571,0.333333333333333,0.333333333333333,0.333333333333333,0.428571428571429,0.333333333333333,"tab"
"8",0.285714285714286,0.166666666666667,0,0,0,0.307692307692308,0.166666666666667,0,0.166666666666667,0.166666666666667,0.307692307692308,0.307692307692308,0.307692307692308,0,0.428571428571429,0.533333333333333,0.307692307692308,0.166666666666667,0.307692307692308,0.428571428571429,0.166666666666667,"tab"
"9",0.285714285714286,0.461538461538462,0.181818181818182,0,0.181818181818182,0.333333333333333,0.333333333333333,0.166666666666667,0,0.461538461538462,0.461538461538462,0.307692307692308,0.461538461538462,0.181818181818182,0.428571428571429,0.571428571428571,0.333333333333333,0.181818181818182,0.461538461538462,0.428571428571429,0.333333333333333,"tab"
"10",0.285714285714286,0,0,0,0.2,0.363636363636364,0.333333333333333,0.166666666666667,0.461538461538462,0,0.333333333333333,0.166666666666667,0.2,0,0.307692307692308,0.615384615384615,0.5,0.5,0.2,0.166666666666667,0.363636363636364,"tab"
"11",0.153846153846154,0.333333333333333,0.181818181818182,0.181818181818182,0.181818181818182,0.461538461538462,0.333333333333333,0.307692307692308,0.461538461538462,0.333333333333333,0,0,0.333333333333333,0.181818181818182,0.166666666666667,0.571428571428571,0.461538461538462,0.333333333333333,0.333333333333333,0.428571428571429,0.461538461538462,"tab"
"12",0.153846153846154,0.166666666666667,0,0,0,0.307692307692308,0.166666666666667,0.307692307692308,0.307692307692308,0.166666666666667,0,0,0.166666666666667,0,0.307692307692308,0.533333333333333,0.307692307692308,0.307692307692308,0.166666666666667,0.428571428571429,0.307692307692308,"tab"
"13",0.285714285714286,0.2,0,0,0.2,0.363636363636364,0.333333333333333,0.307692307692308,0.461538461538462,0.2,0.333333333333333,0.166666666666667,0,0,0.166666666666667,0.615384615384615,0.5,0.615384615384615,0,0.166666666666667,0.5,"tab"
"14",0,0,0,0,0,0.222222222222222,0,0,0.181818181818182,0,0.181818181818182,0,0,0,0.166666666666667,0.363636363636364,0.2,0.545454545454545,0,0.166666666666667,0.2,"tab"
"15",0.285714285714286,0.307692307692308,0.166666666666667,0.166666666666667,0.166666666666667,0.307692307692308,0.307692307692308,0.428571428571429,0.428571428571429,0.307692307692308,0.166666666666667,0.307692307692308,0.166666666666667,0.166666666666667,0,0.428571428571429,0.307692307692308,0.307692307692308,0.166666666666667,0.428571428571429,0.307692307692308,"tab"
"16",0.4,0.615384615384615,0.363636363636364,0.2,0.5,0.363636363636364,0.571428571428571,0.533333333333333,0.571428571428571,0.615384615384615,0.571428571428571,0.533333333333333,0.615384615384615,0.363636363636364,0.428571428571429,0,0.363636363636364,0.615384615384615,0.615384615384615,0.428571428571429,0.5,"tab"
"17",0.153846153846154,0.5,0.2,0,0.2,0.2,0.333333333333333,0.307692307692308,0.333333333333333,0.5,0.461538461538462,0.307692307692308,0.5,0.2,0.307692307692308,0.363636363636364,0,0.5,0.5,0.166666666666667,0.2,"tab"
"18",0.285714285714286,0.666666666666667,0.545454545454545,0.4,0.545454545454545,0.666666666666667,0.333333333333333,0.166666666666667,0.181818181818182,0.5,0.333333333333333,0.307692307692308,0.615384615384615,0.545454545454545,0.307692307692308,0.615384615384615,0.5,0,0.615384615384615,0.307692307692308,0.363636363636364,"tab"
"19",0.285714285714286,0.2,0,0,0.2,0.363636363636364,0.333333333333333,0.307692307692308,0.461538461538462,0.2,0.333333333333333,0.166666666666667,0,0,0.166666666666667,0.615384615384615,0.5,0.615384615384615,0,0.166666666666667,0.5,"tab"
"20",0.5,0.166666666666667,0.166666666666667,0,0.166666666666667,0.307692307692308,0.428571428571429,0.428571428571429,0.428571428571429,0.166666666666667,0.428571428571429,0.428571428571429,0.166666666666667,0.166666666666667,0.428571428571429,0.428571428571429,0.166666666666667,0.307692307692308,0.166666666666667,0,0.166666666666667,"tab"
"21",0.153846153846154,0.363636363636364,0.2,0,0.2,0.2,0.333333333333333,0.166666666666667,0.333333333333333,0.363636363636364,0.461538461538462,0.307692307692308,0.5,0.2,0.307692307692308,0.5,0.2,0.363636363636364,0.5,0.166666666666667,0,"tab"
